node,betweenness
1643194674,0.0738727063885855
912018711,0.0738525717146333
912018463,0.07377541717408859
8870977447,0.07374148414734283
5634043906,0.07361049758345786
5636361023,0.07342726840875427
5631451531,0.07326009751536533
5636361036,0.07307242820255701
5631451541,0.07303438741804039
5636361039,0.07295402170100104
13152995088,0.07290562200090986
12316463029,0.07290504334185577
11156195565,0.0728896767291973
5634243429,0.07284291916261666
5634242404,0.07273428556952971
12316463028,0.07272816655765703
5616446587,0.07262173489976895
11156195561,0.07253167966106984
5636360412,0.07242966938457547
5183165546,0.0723002160394357
912018543,0.07202817947487997
912018537,0.07195102493433526
912018457,0.0713274061336168
2874006624,0.07125025159307206
573460993,0.07015170415678607
5529714369,0.06968460341821318
1964883314,0.06946220513488024
5616446589,0.0692501591018474
1649165031,0.06922660098146344
1649165066,0.06912066044924406
1649165069,0.06902187508215378
1649165071,0.06889711948917736
1649165072,0.06879810779456269
301375365,0.06821399519999093
7879041489,0.06737643744592983
1745151844,0.06729928290538512
5459608749,0.06661908690284699
5591567193,0.06638752626514331
13680887485,0.06638707594742078
5459868045,0.06544558330993942
2874006681,0.06503611314119143
259652737,0.0648112565832084
5459607209,0.06464012651486473
1315438396,0.06404677015660548
912018475,0.0637101175891328
912018551,0.06279225075160787
5459669059,0.06276104908800899
5162568107,0.062370316095556794
5634018146,0.06223878641701426
5163432775,0.061997255875238376
1649165025,0.06189827038046743
573460988,0.06165666345563923
11671681443,0.06157950891509452
1315426453,0.06144911086577876
5459867016,0.061370063599252456
1964823208,0.061217004877828385
5459726474,0.06071247401506042
1315438429,0.06041204181338268
5616446604,0.06040310696753255
13680902108,0.06026207204335771
5634018140,0.059621732645025766
1315438431,0.05947666629821039
1315438446,0.05942847766895599
10614248662,0.05915209410470234
5175920412,0.05895888707531582
1732976420,0.058836007605342105
573460982,0.0587040257705983
5175920416,0.058650268913136974
5175920415,0.05832879166086735
5459669045,0.0583048021877744
5459669038,0.05787676598161078
5459726488,0.05776969127764545
299138054,0.05726043850749009
2733313033,0.05570267467305574
5575222930,0.055159119844621025
5631909968,0.05502524490781711
5473443975,0.054845291319591226
5293837701,0.05476813677904652
11727097169,0.054393422435453066
5634018163,0.05422604219938584
912018620,0.05382840794197168
1643194684,0.05321159849101596
5575128958,0.053029822147721874
13369479073,0.05279406597234161
5163350056,0.05273428898548763
5591548660,0.05234313682879398
3854753337,0.05230945200359745
1649120926,0.05201849397216591
5162568116,0.05189502191711217
420876172,0.051876548149693655
420876262,0.051650168706485665
2733769038,0.051127919358907675
2733497127,0.05111890411416626
1745252121,0.05089630046659544
5461802010,0.05084699559661302
1745300973,0.05066443344822965
1964883308,0.050640377972951754
1745246436,0.05047068201297114
5464546507,0.0499378548467339
3854753343,0.049842893381628034
5634018162,0.049838034288875385
5634018164,0.04954302117194035
5589635137,0.04929646025748331
5593996850,0.04928489900696247
5209194612,0.04924275470020307
6673332574,0.049076591718033094
1315438402,0.048191192578606684
1964829317,0.048130818003452695
561173289,0.04809688847758156
5459726436,0.04803403737056106
1315438392,0.047925347574675016
5577559064,0.04775955002321532
5162568109,0.04751139123227192
5162568046,0.0472729399176836
5162568047,0.04719786273252617
12316465842,0.047172942219357174
5162568048,0.0470841599500111
2105381339,0.0468317166983147
573460532,0.0467697814829634
1745148442,0.04675687679398633
5594078861,0.04672205085142914
5162568042,0.046677621671589294
912018757,0.04651872305538939
5595552763,0.04641181830526348
5572576754,0.04623326176141073
5591567205,0.04600079229156481
13680887484,0.04591954809441791
420846177,0.04586859988117388
2156026111,0.04586188913106432
283262951,0.04577035929257219
5591567198,0.04576932866993068
2092078267,0.0457133456548819
1315438453,0.04561736822920384
5594047447,0.045569563882213455
5448228038,0.045526866950776484
1315438454,0.04551388863171763
7207317273,0.045346189829634
7207317278,0.045217305791673316
2733497389,0.04511183724298654
6673332575,0.0447966395162399
5621333804,0.04462694276825311
2093265378,0.04454361586446482
1204586776,0.04433725241931193
5621335532,0.04432534199523809
5440863502,0.04429790267530591
2105386895,0.04418459404589216
5593561692,0.04415939670282215
7879041487,0.0441057887976778
5473442916,0.044020295342441666
266331486,0.043869715397478574
561174130,0.043757901251167165
5529700520,0.04359060286116587
5529700514,0.04351344832062115
287535225,0.043286874089236475
271708963,0.04319552187238557
2733411155,0.04292600320701541
5577693908,0.04292193422350811
535930687,0.04276286083902204
5572576738,0.04270404587289014
2733497486,0.04253757795125779
5163224353,0.04228893548443491
2092078247,0.04224101929998411
5163222518,0.042114494940163553
2733497441,0.04191252819882587
2074275493,0.04179995326968203
5293837709,0.041701841319142535
912018553,0.04140994206265437
2874006707,0.041332787522109664
561173750,0.0413126953612877
271708990,0.04124674883348186
1745151848,0.041169594292937144
283262589,0.041145622266959586
727286604,0.041144421100112384
7127269625,0.041092439752392435
2105613523,0.04099836007435374
266331491,0.0409946641369151
12316465839,0.04091747454969391
5210138328,0.04079947967702198
1083042344,0.04046594491762517
3915053180,0.040406996633380036
5616446602,0.04035693314415097
5575058895,0.040317867534894816
3984642923,0.040313862455925865
5616446603,0.040183522321790024
561173733,0.039928040966671935
5595552757,0.03992520143109192
10993906179,0.03987900026278123
5595612478,0.03987130469815807
561173317,0.039116722780431205
5164641276,0.038901503305435285
5563480188,0.03851212822511614
11727090568,0.03826035945538889
5164582561,0.038128806227050206
561174138,0.03810934264859689
535930398,0.03805374723670722
1711174662,0.038038142482513713
1649239620,0.03797457523957788
10053287191,0.03770815302388033
2105613527,0.03729324010692952
1711174643,0.03707463476349281
420855931,0.03703610292312777
7118732738,0.036997480222948104
7207326886,0.03682544616266334
1315438398,0.036812408760043554
1649121094,0.03635770041115114
2733313164,0.03626279704633936
11156195560,0.03618868528999021
5183165542,0.03618868528999021
5593561658,0.035867866132713366
5574914504,0.03586774228159713
5529700529,0.035762861802029866
535930272,0.035725870042096985
283262586,0.035617556646983226
7937314000,0.03560753054098504
573460521,0.03556616838877166
1204586785,0.03553532741023261
5164560750,0.035414115630875126
4536689448,0.03539750005308007
4536689417,0.035378304852938885
7207326967,0.035097496606531775
5610659329,0.03495621004112167
7207326965,0.03491951777413551
5163400434,0.03488388324319396
5529714376,0.03482628084049089
5575128933,0.03482081758880008
273092523,0.0347525094007975
7878928984,0.034675354860252784
11032155157,0.034668666211340265
561174140,0.03441018343972618
6936589457,0.0342054323462128
1649239337,0.03417778121098895
1315426616,0.033962776215745255
5631462544,0.03396163914985879
283262550,0.03382198943147286
5558765350,0.033760895600815785
12316465836,0.033760882646954725
4536689451,0.03374449497547516
5575058902,0.033683741060271076
1315426566,0.0336511501442076
2096200466,0.03359401346540636
2096200467,0.03356894090687973
2096200461,0.03356416240834951
1315438443,0.033435058201787736
5582029131,0.03327982373981192
5529714374,0.03319751867325262
7207326982,0.03308797389455737
5575415651,0.03280089396646134
283262587,0.03253102035345165
5162568115,0.03242168851404232
283262556,0.03227638222568556
5163385221,0.03212867383303791
2874006607,0.031972367012683904
2071337232,0.031937398309846515
282685050,0.03170784187393951
2049735332,0.03170177467131791
5163400433,0.031402778249355896
535930295,0.031357561192588035
535930274,0.0311870172034925
5575058900,0.031137641222295613
5529700534,0.031061560129910962
1649121220,0.03091733491354999
11785237417,0.03090074252592211
264221945,0.03086498621944187
7207326975,0.030850518689154647
7207326887,0.030823558396004057
7207326969,0.030740578755506592
273092478,0.030592504904137428
1745246421,0.030560321131857845
912018768,0.030535335939921752
7127269620,0.030509044144990546
9931251978,0.030490544763754145
6936589449,0.03045347276310927
283587262,0.0304418861660255
535930308,0.03040921324000047
283587282,0.030242448725979445
13680887483,0.030155593617849592
1643194667,0.029978099138013456
5462615834,0.02993129535840042
5162568030,0.02986787792851722
299138015,0.02976977859986223
573460160,0.02972078294300318
5577750296,0.029653269531747354
5591356001,0.029612235046427376
13417473061,0.029610049201907792
5577750302,0.02960144106222527
11037663881,0.02936359148478447
5448107960,0.02928759510775608
535930375,0.029238469867814306
5162568129,0.02923277438299891
5577693919,0.029213294107432928
5448107980,0.029184620994231976
5587185027,0.02917590177002181
5162568135,0.029136508641657698
283587242,0.029112728272945136
5591355986,0.02891573841238734
2733312908,0.028890321219699103
541907615,0.02886919472074612
7207567314,0.028481352705465684
5164582558,0.028318247951617387
5577509426,0.028236676123912837
5587330701,0.02822478403725551
5162568117,0.027909034103908402
11037663886,0.027836590573622054
5462152211,0.027817477214405414
11037663899,0.027805283574643857
1315438440,0.02778174994072305
1932509149,0.02767674953871147
5162568118,0.027659766577463184
5164560749,0.027614552886950937
5769471458,0.027577020311050544
7207326987,0.027547277459729187
7207567315,0.027533704532900567
7207567316,0.02752890915062568
5460707069,0.027492655877948163
1745300611,0.027431569708153778
5163398593,0.02741550133740345
3392689875,0.027179498577155323
5593469925,0.02696766384254365
5448107979,0.026952234340180677
5162568102,0.026582440435360507
5593490274,0.026501891696841827
5162568108,0.02649777404334097
5591650704,0.026463566444940276
1745135189,0.026411817731848787
5631749947,0.02636976336361589
1745131036,0.026331577009682288
582820331,0.026264812801671013
2733313039,0.026197363446892732
5581697732,0.026177500460707163
582820326,0.026115563285514717
8870977417,0.026096362879665026
5593463672,0.026054923231651088
8870956796,0.02601920833912031
5589918362,0.026019156291402744
5589881564,0.025805438214093892
5183122089,0.025765637809810695
5579816861,0.025628837987462943
1745148431,0.025625988091424762
5572575660,0.02527217645957972
5461873735,0.02494091383014142
5529714366,0.024939057414094343
5589881570,0.024735561918540566
1932509142,0.024620601227564553
5589881585,0.024547047657809653
5621150267,0.024545474482585587
5591394816,0.024537789112944287
1643194784,0.024528736831984255
5464945456,0.024396220260152292
5593490243,0.024355273585200253
1649121354,0.02423720251800561
1964883390,0.024145844046977154
5163385223,0.02414451485551167
1964883281,0.02411729324235809
5591380451,0.024076401335869392
5462152204,0.023857671892204974
5591380466,0.023657066408008885
1649121332,0.02353119734673257
5164560746,0.023482877221724773
605278568,0.023400666042444136
10603646044,0.023313838168650892
1649121207,0.023258963912801182
5529700501,0.02325349155442489
5572752579,0.02318750509199157
5529700538,0.023176337013880177
10769194801,0.023146924613528602
5163384917,0.023046449675822245
2074275492,0.022997111297492843
561174007,0.022899250694969956
5163385231,0.022871645174911776
5591396043,0.022870123160684493
13001330312,0.022809622859904708
10769194802,0.02275911586105268
5460707071,0.02252362033608268
1745246430,0.022381769052179663
5163400432,0.02235498418327672
1315426654,0.022237113524018116
1745246422,0.022224309767780406
5464546504,0.02221897542155208
1745246426,0.0221805591062558
5306032669,0.022159958983473404
277367621,0.022107410241269852
5529700496,0.02206758829185954
5634558655,0.021955982369352752
5610653679,0.021856938026043778
1642181951,0.021832564929711095
8207384421,0.02170477180293778
5587436352,0.021696211315258104
5163384919,0.021684986734730696
5587436367,0.02165763404498575
5577544538,0.0216292101252931
2733313139,0.02159628323000059
5448538100,0.02153777828243526
1745300549,0.02152348825082051
5572752574,0.02146416523862024
1204586716,0.021460623741890547
302328472,0.021427096277838155
2096200459,0.021426469788182377
2096200462,0.02138616696545162
582820337,0.021334599674805596
306102187,0.021323453781180477
266773053,0.02120607151781756
1745300188,0.02114771329188186
5572752577,0.021140832293885966
2096200480,0.02113054778657188
561174097,0.021038600616763346
573460522,0.021025414238579735
5587397929,0.021023710295715963
5448156545,0.021021773098105608
561174166,0.02095375293359941
535930874,0.020876314004197122
5304470139,0.02086851383090922
2733313137,0.020862749476778773
5283744224,0.020824149822838846
5591578931,0.02080921896638687
5577544541,0.020714795250113383
5587330700,0.020701721166003696
264850386,0.020690396169023517
5163501808,0.020656303246319018
9939130355,0.020629894922630048
277367619,0.02054511200733774
5210138346,0.020537113986410317
573460994,0.02047159633981864
651580158,0.02046154314432942
573460526,0.02039730861586268
2096200460,0.020395060623910537
2073122889,0.020351059641625188
561174111,0.020347528584021498
3984642959,0.020340479662217647
5461873733,0.020328197335081833
5164603404,0.02032403712694113
5616446596,0.020315147635427088
13826263069,0.020250539314767998
5616446601,0.020240770658341987
3392689874,0.020218047292165198
1649121362,0.02018721343218406
582820343,0.020184681531762352
5616502125,0.020172758568196555
2733313096,0.020153400148977808
8207382552,0.02006895900165263
5574915836,0.020021227028439604
584804836,0.020008418530349372
4536689467,0.02000163406150461
13826263071,0.019998476403344654
605244289,0.019930599063574028
5591443492,0.01991767387181548
582820340,0.019873833186106978
5581697214,0.019830247942683676
5459608758,0.01979247142605793
535929735,0.019722732292678975
5581697213,0.0195512120151299
561173362,0.01950958034888182
573460110,0.019509053962109224
5164641239,0.01948175547663302
1658051734,0.019426383507579713
1745300956,0.019397410805793318
301375358,0.019364955780982844
5575058919,0.019350158606592584
5589742139,0.019328702511147513
264850484,0.01929728687427713
5575058916,0.019273004066047872
9767291152,0.019260266433684354
2096200605,0.019244074176005193
5164603407,0.019171608946985105
2250793545,0.019140426012080977
5591443447,0.01913425304915088
5164582541,0.01911424082025109
2733374529,0.019032998811768804
5595554768,0.01898284365996743
2105613525,0.018904420195188894
5464492734,0.018872866386987916
5461801999,0.01886488106075061
5467366754,0.01885600657574111
6629504542,0.018855732243542016
5183165616,0.018837295744914995
561173299,0.018831912968392848
1642987475,0.018813916008570703
5165099535,0.018787349583789126
5577509427,0.018779008056868413
8049122580,0.018768111372718724
6629504541,0.018748009953175677
8870977443,0.018736761468025994
1955179438,0.01873350885121992
5164582544,0.01872869448332987
277367595,0.018669749127480203
727286600,0.018642187646192156
5473499625,0.018616469466010588
5563480192,0.018596772003014777
8870977436,0.018582452386936576
561173262,0.018494531137733715
5579738616,0.01846971662795262
1643194622,0.018437916214316147
11032155166,0.018418765275770514
1643194591,0.0184123838812282
12452507416,0.018358614089568237
5461802130,0.018352587054561942
5591570105,0.01832040225071794
12189271815,0.018293372714142844
582820328,0.01828535616474966
5579740324,0.018268214686230015
2733374539,0.018225879394098775
1697805264,0.0182102716035555
912018651,0.018198716831416207
5631961408,0.01817782615519252
5589776717,0.018155828247358907
5589776704,0.018153651957741698
5579678028,0.018147263846859052
582820348,0.01812915012009047
561174363,0.01805491723555369
5589742169,0.018052836721041587
11032155165,0.018010529393111405
5616944396,0.018005884826355328
5589742158,0.01794873211883074
5381799739,0.017916437414196552
5591443489,0.017912783143232282
1643648787,0.017910693520593966
8870977500,0.01785620501769859
5164641273,0.017854380400992385
5164603406,0.017825935947168803
1649121216,0.017793494877960163
3392689876,0.017756268696544973
5575222943,0.017722760085058877
1643194692,0.017719543902811496
5529742291,0.017709671867664433
5589742124,0.01769338772078936
5162568093,0.017676949232864406
5589742165,0.01766173776679172
1745127286,0.017627992262767553
1643194716,0.017624952436103684
2733374551,0.017619454125342455
1657925743,0.017613520024872147
5577509316,0.017590540890254802
1649239006,0.017542502695510234
278134436,0.017536581966925292
271885985,0.017526038040065348
3462382623,0.01747117935004571
2869843590,0.01746174206259692
5765162009,0.01745274122654787
1643194639,0.017434907187234904
5567701025,0.017431220135452872
2733769195,0.017335423214956076
1933042551,0.017234906168438258
11727097170,0.01721882408538543
1643194778,0.017201714396192093
5529800206,0.017119081420788603
5457371966,0.017099725711865788
5460707065,0.017088685515066517
1649121101,0.017058816428677508
8049122582,0.017022571171321076
5460707070,0.017006408770302312
5595566401,0.016991510194928484
13114930283,0.016945031625596477
5577509437,0.0169181465976387
1661280926,0.016906785017640744
5577509313,0.016898086417097075
5163432777,0.016886045762791024
5589742142,0.016859258943235204
1661280887,0.01685715019600571
5567701024,0.016823396326278214
1657925556,0.016817204348478502
12956933273,0.016787701377652446
2733374591,0.016731526438273345
5579740330,0.016717638620975295
5581697730,0.0167048470811858
1657925630,0.01670225384677618
5591396067,0.016693822516996772
299138008,0.016659598243293782
5448228021,0.016650954139601295
2250080030,0.016584582489392055
5591368566,0.016560923820908506
2874006604,0.016550905833285733
5174560705,0.01652847110167427
5591310516,0.016499007302121376
5567701058,0.0164898661624005
1684761381,0.016477639052036714
5567701140,0.016472926148218762
2165351638,0.01646685483014733
1657925544,0.016465854300812204
2733497092,0.01645676570704383
5448107978,0.01640162302677318
1745300204,0.016373477164179997
5529795168,0.016349897330866284
262611095,0.01634699004319068
5587436348,0.016332848569513257
5164560783,0.016296746485733822
1732976444,0.016284811507659785
2733374644,0.016276511979466578
3462382663,0.016275057426537915
1067886770,0.016268675092065636
2733768807,0.016250430373635445
8870977461,0.016186782788886925
5577509444,0.016182781545068574
5283744013,0.016150679481265355
2096200424,0.0161297590873069
1658007855,0.01605171030544603
5567701075,0.016027633940914318
268772799,0.01600810592324636
420435296,0.01596590038963067
1745252125,0.015939210914275682
5165099532,0.01591035377955372
262610721,0.015910316645525977
584804667,0.015899744610459166
5567701077,0.015890140270737586
5163501810,0.01587663708808736
5631749812,0.01587020781217328
5567701080,0.01585569659251265
2096398163,0.015840701316951547
13680912610,0.015836644135166115
5621090505,0.015741325679998502
1657925628,0.015710025309093555
1657925542,0.01568889052562183
1657925540,0.015632216583553127
271394191,0.015587757899438786
5573045584,0.015582657206417402
5529795166,0.015546054325592275
1657925538,0.015510154308053992
5621150268,0.015489874393942867
8207382575,0.015463741018276092
3462382634,0.015452795713686664
3462382647,0.015394399590698963
5594075550,0.01536280431357467
271708915,0.01526477297329571
561174501,0.015243278629542428
271708911,0.015187618432751
5621150269,0.015163751278007391
5163385250,0.015102222419502825
5165686607,0.015101662095997524
11037663885,0.015075752123893647
6936589461,0.015041740360666543
5529526136,0.01496682200083732
5165686605,0.014966298234794445
5462636635,0.014902885051628642
5572434256,0.014845016512097482
287535100,0.01483996340038794
1964823205,0.014830265576747024
8207382556,0.014778628606046982
5462636636,0.014748575970539218
7207327003,0.014718361255263017
561174094,0.014681733387978978
1315427423,0.014660179365158892
573459955,0.014659333906178037
5462636677,0.01465693184324969
5581697220,0.014621481466638286
497558828,0.014609119422974494
12373633752,0.014597341879857813
12189181995,0.014582425958418521
306102002,0.014579777302704976
561173368,0.014570690560519562
561174248,0.01456003260133009
5591369651,0.014544326926093575
598637521,0.014520354462424445
5174560704,0.014495632266305934
5572575873,0.014483270304968238
1643649421,0.014478074988273972
2250793524,0.014447991821810849
6936589452,0.014441671753716084
1745300347,0.014435411278007486
1745231606,0.01441868516934011
912018471,0.014403891747029359
1315426614,0.01438573938785393
2096237151,0.014371177579006723
2733313108,0.014370390310318292
2733497377,0.014365764936144013
1643649605,0.01435161502229539
561174243,0.014281219594031523
1658007703,0.014240388192157071
1745300345,0.014186236068952635
2733768983,0.014164009299975579
5164560734,0.014159036771810211
1658007509,0.014155420948744923
271394192,0.014147107967169807
1732976938,0.014137277755895447
584804682,0.014103390668167482
1658007572,0.014081899508330142
1656644658,0.014071274648789168
5575058912,0.01406871520527507
5575061634,0.014053768696281747
5575061630,0.014039132198570418
13573749572,0.014013229790409459
535931061,0.014009391795678325
5595566394,0.014009135525366284
5575061624,0.01399156066473036
7207567321,0.013974392332011455
5577558108,0.013973128780537181
12373633748,0.01396806565968679
1657925643,0.013961551373316783
598637884,0.013955973018848926
5581697400,0.01395580529478213
1658007500,0.013864442211870425
12699162727,0.01382397134908817
5163282394,0.013819138350103144
10786582603,0.01378772746431344
12452467294,0.01378154787534482
5581697418,0.013762918943420351
8870977460,0.013728985622921852
5575128971,0.013717397764498972
561173372,0.01370593538111057
5164560753,0.013691042579201599
573460173,0.013681884372683546
784715888,0.013655961545854571
5163384920,0.013654947851616094
5464630323,0.01363227386895938
29705625,0.013631317392893652
283262929,0.01362569493383472
5164560754,0.013613324507040754
5575415648,0.013600824721781547
11752540409,0.013556458808298338
263032325,0.013549471081141238
279999774,0.013526624784440366
266326783,0.013526043357659322
306102054,0.013511143228755485
299138010,0.013496838298497694
541908143,0.0134845383832038
2733312855,0.013440323609423528
1649121083,0.013408833702949024
5575459827,0.01340493199131623
5577509320,0.013389569174775804
5567701139,0.013345029894266022
573460108,0.013335557200276446
5621090626,0.013306966641573293
5631647457,0.013279664799980162
5163400431,0.01327239234340389
5464546505,0.01323891752073615
1964823241,0.013238567091951488
1649121465,0.013218223606842007
3772174760,0.013216861558176982
2096200512,0.013215409610230416
1649121090,0.013210695897026323
11727150261,0.013158173751185647
5575061701,0.013154883957133334
5163385222,0.013154217305469574
8500585736,0.013091832734792232
8864712015,0.013085177371769422
6936589431,0.013083334925735617
1649239385,0.013071085301784711
10053302611,0.013053194652085313
573460677,0.01305177103453615
283587319,0.013013144458476894
5577509446,0.013009511987503377
2733768664,0.013007848853381328
5593561698,0.013005626575894814
5563480179,0.012987859867791144
1658051940,0.012985458174149332
1649121366,0.012982190161495408
1315427096,0.01297376509233586
2096200629,0.012957381843356592
13468605588,0.012953823568470479
2096354576,0.012943473137983679
5593996848,0.012925133089347335
561173732,0.012919695703889731
5769376353,0.012918243252859452
768273831,0.012904771113756349
5563557770,0.012896610551791149
1658051942,0.01285125703593616
768273827,0.012827616573211638
1657925512,0.012823300625547138
3172079781,0.012807960682289192
1649121097,0.012790815788305094
541907660,0.012771285791899014
1661280883,0.012771178412857865
5163398607,0.012757971133947494
497558889,0.012753641118129858
5558295756,0.012753462487021444
2733313196,0.012744224656932644
5575544243,0.012737621256803897
573460233,0.01270746055577009
5610652515,0.012706906381278487
5538971041,0.012703495100686676
5563851234,0.012700651387899954
9941068620,0.01268782213366715
5593490227,0.01266791360774541
1315466389,0.012664929517949106
5577509428,0.01264172130276186
5616557007,0.012627883650952857
7123180294,0.012588083448337449
561174505,0.01258317013587695
5593490232,0.012562160450838796
1657925806,0.012554410894891016
573460242,0.012552723957430541
1649121587,0.012547605447475412
9941068624,0.012547180428331361
5164560781,0.012490213934129125
1661280878,0.012489452282084612
1315427065,0.012467800825050047
5165632188,0.012463387869218166
5591869852,0.012462137445554773
2733768919,0.012459116478579096
584804961,0.012441800372227186
5532442460,0.012431421998160885
5306032674,0.012425403943998398
299138108,0.012390496548664011
5575222964,0.012388968187882262
5581809681,0.012386250964403505
1745300877,0.012379681963092885
5594075546,0.012371789078753116
5306032672,0.012340588866415543
1745300923,0.012340203263246568
912018510,0.012333919267443193
10882631626,0.012313084826317483
5591869840,0.01231091454608714
7937313996,0.012306844314932149
12642256954,0.012306191446483783
5575128985,0.01230228892387473
9941068622,0.012280459786149778
497558859,0.012274877362222185
9931251983,0.012272623051400885
5577509445,0.012265288115490323
5595552743,0.012256705048272898
1649239645,0.012236717378078268
5183093544,0.0122208340168102
1649239653,0.012212291116806856
5538971001,0.012202569246200142
12189271803,0.012192738427113829
5464337413,0.012174862403126456
5591869862,0.012159691646619506
5563480154,0.012157956515369408
5462253192,0.012150878735304937
5164603413,0.01214527352537026
5575061635,0.012114559067639358
497558876,0.012106530984133248
5163432782,0.012105960353649338
497558865,0.012081222601234893
5593463701,0.01207025431056437
5163432783,0.012039177587769281
5575129001,0.012036067181725205
5591789231,0.012009497474359136
11037663884,0.011993304915155288
5616557003,0.011992901782269881
561173393,0.011925614922036344
5538993726,0.011918447650644237
5538971018,0.011912853946454747
5591880843,0.011860846392909661
5163400426,0.011849427931710054
12837261814,0.011840665054366957
2733497138,0.011813416933933847
5616556986,0.011806573566854406
1315426478,0.01180199154081902
2096200563,0.011791712112339703
573460318,0.011790304873042761
573460310,0.011788070450974648
1649121615,0.011785484811557164
573460508,0.011781716578648849
573460158,0.011773111870537823
2165351645,0.011757200248560458
598637886,0.01174410146226535
746625945,0.011720186695346439
5591869879,0.011717853311100129
1657925576,0.011714951971620898
7937313992,0.01170929450163764
5591547313,0.011706305543314916
12554139993,0.011705689028384536
5558765358,0.011696268878530714
1732976713,0.011666965462531457
5163501950,0.011666806416995235
29705623,0.011649024684225514
5164641255,0.011648565357879724
2096398223,0.01164517803174773
5464746820,0.011614419001369355
13475975807,0.01161368721549263
5579674905,0.011612213542336975
561173875,0.011596745285470732
3462382118,0.011593707640802553
2733497112,0.011592282058478802
5462152190,0.011587002402251462
5164641254,0.011584363881721089
